Protocol,Info,Length,Delta,Type
L2CAP,"Sent Disconnection Response (SCID: 0x0046, DCID: 0x004a, PSM: 0x0001, Service: SDP)",17,0.00056,normal
L2CAP,"Rcvd Connection Request (SDP, SCID: 0x0047)",17,0.035674,normal
L2CAP,"Sent Connection Response - Success (SCID: 0x0047, DCID: 0x004b)",21,0.000759,normal
L2CAP,Sent Configure Request (DCID: 0x0047),21,0.000481,normal
LMP,LMP_power_control_req,64,0.023256,normal
HCI_EVT,Rcvd Number of Completed Packets,8,0.00073,normal
LMP,LMP_power_control_res,64,0.000865,normal
L2CAP,Rcvd Configure Request (DCID: 0x004b),21,0.005153,normal
L2CAP,Sent Configure Response - Success (SCID: 0x0047),19,0.001057,normal
L2CAP,Rcvd Configure Response - Success (SCID: 0x004b),19,0.000631,normal
HCI_EVT,Rcvd Number of Completed Packets,8,0.00208,normal
SDP,Rcvd Service Search Attribute Request : OBEX Object Push: Attribute Range (0x0000 - 0xffff) ,29,0.002527,normal
SDP,Sent Service Search Attribute Response ,112,0.000784,normal
L2CAP,"Rcvd Disconnection Request (SCID: 0x0047, DCID: 0x004b, PSM: 0x0001, Service: SDP)",17,0.006674,normal
L2CAP,"Sent Disconnection Response (SCID: 0x0047, DCID: 0x004b, PSM: 0x0001, Service: SDP)",17,0.000691,normal
HCI_EVT,Rcvd Number of Completed Packets,8,0.004325,normal
HCI_EVT,Rcvd Link Key Request,9,0.011255,normal
LMP,LMP_au_rand,64,0.000714,normal
HCI_CMD,Sent Link Key Request Reply,26,0.00139,normal
HCI_EVT,Rcvd Command Complete (Link Key Request Reply),13,0.002901,normal
LMP,LMP_sres,64,0.002379,normal
LMP,LMP_encryption_key_size_mask_req,64,0.004037,normal
LMP,LMP_encryption_key_size_mask_res,64,0.002211,normal
LMP,LMP_encryption_mode_req,64,0.00156,normal
LMP,LMP_accepted,64,0.002161,normal
LMP,LMP_encryption_key_size_req,64,0.001586,normal
LMP,LMP_accepted,64,0.002142,normal
HCI_EVT,Rcvd Encryption Change,7,0.006687,normal
LMP,LMP_start_encryption_req,64,0.000922,normal
L2CAP,"Rcvd Connection Request (RFCOMM, SCID: 0x0048)",17,0.002681,normal
L2CAP,"Sent Connection Response - Success (SCID: 0x0048, DCID: 0x004c)",21,0.000846,normal
L2CAP,Sent Configure Request (DCID: 0x0048),21,0.000665,normal
HCI_EVT,Rcvd Number of Completed Packets,8,0.00353,normal
L2CAP,Rcvd Configure Request (DCID: 0x004c),21,0.001222,normal
L2CAP,Sent Configure Response - Success (SCID: 0x0048),19,0.000965,normal
L2CAP,Rcvd Configure Response - Success (SCID: 0x004c),19,0.000808,normal
RFCOMM,Rcvd SABM Channel=0 ,13,0.005722,normal
RFCOMM,Sent UA Channel=0 ,13,0.000942,normal
HCI_EVT,Rcvd Number of Completed Packets,8,0.002813,normal
RFCOMM,Rcvd UIH Channel=0 -> 12 MPX_CTRL DLC Parameter Negotiation (PN) ,23,0.003302,normal
RFCOMM,Sent UIH Channel=0 -> 12 MPX_CTRL DLC Parameter Negotiation (PN) ,23,0.002084,normal
RFCOMM,Rcvd SABM Channel=12 (OBEX Object Push) ,13,0.007176,normal
RFCOMM,Sent UA Channel=12 ,13,0.006463,normal
HCI_CMD,Sent Sniff Subrating,12,0.008223,normal
HCI_EVT,Rcvd Command Complete (Sniff Subrating),9,0.001617,normal
RFCOMM,Rcvd UIH Channel=0 -> 12 MPX_CTRL Modem Status Command (MSC) ,17,0.001053,normal
RFCOMM,Sent UIH Channel=0 -> 12 MPX_CTRL Modem Status Command (MSC) ,17,0.003019,normal
RFCOMM,Sent UIH Channel=0 -> 12 MPX_CTRL Modem Status Command (MSC) ,17,0.001018,normal
HCI_EVT,Rcvd Number of Completed Packets,8,0.004622,normal
RFCOMM,Rcvd UIH Channel=0 -> 12 MPX_CTRL Modem Status Command (MSC) ,17,0.002535,normal
OBEX,Rcvd Connect,26,0.146271,normal
OBEX,Sent Success,26,0.017282,normal
OBEX,Rcvd OBEX fragment,1004,0.051745,normal
OBEX,Rcvd OBEX fragment,1004,0.007532,normal
OBEX,Rcvd OBEX fragment,1004,0.027654,normal
OBEX,Rcvd OBEX fragment,1004,0.005418,normal
OBEX,Rcvd OBEX fragment,1004,0.006541,normal
OBEX,Rcvd OBEX fragment,1004,0.000587,normal
OBEX,Rcvd OBEX fragment,1004,0.000557,normal
RFCOMM,Sent UIH Channel=12 UID ,14,0.000558,normal
OBEX,Rcvd OBEX fragment,1004,0.000579,normal
OBEX,Rcvd OBEX fragment,1004,0.000723,normal
OBEX,Rcvd OBEX fragment,1004,0.000562,normal
HCI_EVT,Rcvd Number of Completed Packets,8,0.001331,normal
OBEX,Rcvd OBEX fragment,1004,0.032433,normal
OBEX,Rcvd OBEX fragment,1004,0.003753,normal
RFCOMM,Sent UIH Channel=12 UID ,14,0.000595,normal
OBEX,Rcvd OBEX fragment,1004,0.003555,normal
OBEX,Rcvd OBEX fragment,1004,0.003349,normal
OBEX,Rcvd OBEX fragment,1004,0.003755,normal
OBEX,Rcvd OBEX fragment,1004,0.003741,normal
OBEX,Rcvd OBEX fragment,1004,0.003747,normal
OBEX,Rcvd OBEX fragment,1004,0.003756,normal
OBEX,Rcvd OBEX fragment,1004,0.002652,normal
OBEX,Rcvd OBEX fragment,1004,0.003775,normal
HCI_EVT,Rcvd Number of Completed Packets,8,0.000522,normal
OBEX,Rcvd OBEX fragment,1004,0.003203,normal
OBEX,Rcvd OBEX fragment,1004,0.004076,normal
OBEX,Rcvd OBEX fragment,1004,0.003424,normal
OBEX,Rcvd OBEX fragment,1004,0.003749,normal
RFCOMM,Sent UIH Channel=12 UID ,14,0.000639,normal
OBEX,Rcvd OBEX fragment,1004,0.003113,normal
OBEX,Rcvd OBEX fragment,1004,0.003758,normal
OBEX,Rcvd OBEX fragment,1004,0.003739,normal
OBEX,Rcvd OBEX fragment,1004,0.028754,normal
OBEX,Rcvd OBEX fragment,1004,0.003748,normal
RFCOMM,Sent UIH Channel=12 UID ,14,0.000848,normal
OBEX,Rcvd OBEX fragment,1004,0.003787,normal
HCI_EVT,Rcvd Number of Completed Packets,8,0.000544,normal
OBEX,Rcvd OBEX fragment,1004,0.003174,normal
OBEX,Rcvd OBEX fragment,1004,0.066271,normal
OBEX,Rcvd OBEX fragment,1004,0.011218,normal
RFCOMM,Sent UIH Channel=12 UID ,14,0.000751,normal
OBEX,Rcvd OBEX fragment,1004,0.003015,normal
OBEX,Rcvd OBEX fragment,1004,0.003744,normal
OBEX,Rcvd OBEX fragment,1004,0.00414,normal
OBEX,Rcvd OBEX fragment,1004,0.00407,normal
OBEX,Rcvd OBEX fragment,1004,0.00393,normal
OBEX,Rcvd OBEX fragment,1004,0.003201,normal
RFCOMM,Sent UIH Channel=12 UID ,14,0.003014,normal
OBEX,Rcvd OBEX fragment,1004,0.003427,normal
OBEX,Rcvd OBEX fragment,1004,0.001958,normal
HCI_EVT,Rcvd Number of Completed Packets,8,0.002457,normal
OBEX,Rcvd OBEX fragment,1004,0.004079,normal
RFCOMM,Sent UIH Channel=12 UID ,14,0.002171,normal
OBEX,Rcvd OBEX fragment,1004,0.003651,normal
OBEX,Rcvd OBEX fragment,1004,0.002771,normal
OBEX,Rcvd OBEX fragment,1004,0.006071,normal
OBEX,Rcvd OBEX fragment,1004,0.004429,normal
OBEX,Rcvd OBEX fragment,1004,0.007557,normal
OBEX,Rcvd OBEX fragment,1004,0.003011,normal
RFCOMM,Sent UIH Channel=12 UID ,14,0.003024,normal
OBEX,Rcvd OBEX fragment,1004,0.002657,normal
OBEX,Rcvd OBEX fragment,1004,0.028118,normal
HCI_EVT,Rcvd Number of Completed Packets,8,0.003263,normal
OBEX,Rcvd OBEX fragment,1004,0.003071,normal
OBEX,Rcvd OBEX fragment,1004,0.003142,normal
RFCOMM,Sent UIH Channel=12 UID ,14,0.003409,normal
OBEX,Rcvd OBEX fragment,1004,0.002772,normal
OBEX,Rcvd OBEX fragment,1004,0.002593,normal
OBEX,Rcvd OBEX fragment,1004,0.004199,normal
OBEX,Rcvd OBEX fragment,1004,0.003206,normal
OBEX,Rcvd OBEX fragment,1004,0.007203,normal
OBEX,"Rcvd Put continue ""IMG-20221213-WA0013.jpeg"" (JPEG JFIF image)",177,0.002615,normal
HCI_EVT,Rcvd Number of Completed Packets,8,0.006396,normal
LMP,LMP_power_control_req,64,0.595987,normal
LMP,LMP_power_control_res,64,0.00154,normal
LMP,LMP_preferred_rate,64,0.349992,normal
LMP,LMP_power_control_req,64,2.029752,normal
LMP,LMP_power_control_res,64,0.00151,normal
LMP,LMP_channel_classification,64,0.12599,normal
LMP,LMP_power_control_req,64,0.001201,normal
LMP,LMP_power_control_res,64,0.001545,normal
LMP,LMP_power_control_req,64,0.123448,normal
LMP,LMP_power_control_res,64,0.001573,normal
LMP,LMP_power_control_req,64,0.39537,normal
LMP,LMP_preferred_rate,64,0.001234,normal
LMP,LMP_power_control_res,64,0.00078,normal
HCI H4 Broadcom,LM Received,64,0.614048,normal
HCI_EVT,Rcvd Mode Change,9,0.035471,normal
LMP,LMP_accepted,64,0.001056,normal
LMP,LMP_sniff_subrating_req,64,0.139951,normal
LMP,LMP_power_control_req,64,0.001193,normal
HCI_EVT,Rcvd Sniff Subrating,14,0.001489,normal
LMP,LMP_sniff_subrating_res,64,0.000869,normal
LMP,LMP_power_control_res,64,0.000829,normal
HCI_CMD,Sent Write Scan Enable,5,0.553363,normal
HCI_EVT,Rcvd Command Complete (Write Scan Enable),7,0.043531,normal
HCI_CMD,Sent Write Scan Enable,5,0.008009,normal
HCI_EVT,Rcvd Command Complete (Write Scan Enable),7,0.001691,normal
LMP,LMP_power_control_req,64,0.885224,normal
LMP,LMP_power_control_res,64,0.001538,normal
HCI_CMD,Sent Write Current IAC LAP,8,0.612364,normal
HCI_EVT,Rcvd Command Complete (Write Current IAC LAP),7,0.003742,normal
HCI_CMD,Sent Write Scan Enable,5,0.003726,normal
HCI_EVT,Rcvd Command Complete (Write Scan Enable),7,0.001869,normal
HCI_CMD,Sent Write Scan Enable,5,0.003485,normal
HCI_EVT,Rcvd Command Complete (Write Scan Enable),7,0.001728,normal
HCI_CMD,Sent Exit Sniff Mode,6,0.037281,normal
OBEX,Sent Continue,21,0.007114,normal
HCI_EVT,Rcvd Command Status (Exit Sniff Mode),7,0.003153,normal
HCI_EVT,Rcvd Mode Change,9,0.328219,normal
LMP,LMP_accepted,64,0.001233,normal
LMP,LMP_unsniff_req,64,0.001075,normal
LMP,LMP_channel_classification,64,0.000787,normal
OBEX,Rcvd OBEX fragment,1004,0.003738,normal
OBEX,Rcvd OBEX fragment,1004,0.003778,normal
OBEX,Rcvd OBEX fragment,1004,0.00372,normal
OBEX,Rcvd OBEX fragment,1004,0.003764,normal
RFCOMM,Sent UIH Channel=12 UID ,14,0.006425,normal
OBEX,Rcvd OBEX fragment,1004,0.003873,normal
OBEX,Rcvd OBEX fragment,1004,0.001124,normal
OBEX,Rcvd OBEX fragment,1004,0.002758,normal
HCI_EVT,Rcvd Number of Completed Packets,8,0.000864,normal
OBEX,Rcvd OBEX fragment,1004,0.007885,normal
RFCOMM,Sent UIH Channel=12 UID ,14,0.004335,normal
OBEX,Rcvd OBEX fragment,1004,0.001477,normal
OBEX,Rcvd OBEX fragment,1004,0.001096,normal
LMP,LMP_power_control_res,64,0.001462,normal
OBEX,Rcvd OBEX fragment,1004,0.00348,normal
OBEX,Rcvd OBEX fragment,1004,0.00622,normal
RFCOMM,Sent UIH Channel=12 UID ,14,0.004593,normal
OBEX,Rcvd OBEX fragment,1004,0.007015,normal
OBEX,Rcvd OBEX fragment,1004,0.000964,normal
OBEX,Rcvd OBEX fragment,1004,0.00098,normal
HCI_EVT,Rcvd Number of Completed Packets,8,0.000916,normal
OBEX,Rcvd OBEX fragment,1004,0.008149,normal
OBEX,Rcvd OBEX fragment,1004,0.003811,normal
RFCOMM,Sent UIH Channel=12 UID ,14,0.004495,normal
OBEX,Rcvd OBEX fragment,1004,0.002651,normal
OBEX,Rcvd OBEX fragment,1004,0.002354,normal
OBEX,Rcvd OBEX fragment,1004,0.004492,normal
OBEX,Rcvd OBEX fragment,1004,0.011173,normal
OBEX,Rcvd OBEX fragment,1004,0.003757,normal
RFCOMM,Sent UIH Channel=12 UID ,14,0.004353,normal
OBEX,Rcvd OBEX fragment,1004,0.003951,normal
OBEX,Rcvd OBEX fragment,1004,0.001266,normal
OBEX,Rcvd OBEX fragment,1004,0.001651,normal
HCI_EVT,Rcvd Number of Completed Packets,8,0.001133,normal
OBEX,Rcvd OBEX fragment,1004,0.007372,normal
RFCOMM,Sent UIH Channel=12 UID ,14,0.004743,normal
OBEX,Rcvd OBEX fragment,1004,0.002534,normal
OBEX,Rcvd OBEX fragment,1004,0.002099,normal
OBEX,Rcvd OBEX fragment,1004,0.001946,normal
OBEX,Rcvd OBEX fragment,1004,0.003687,normal
OBEX,Rcvd OBEX fragment,1004,0.010017,normal
OBEX,Rcvd OBEX fragment,1004,0.003857,normal
RFCOMM,Sent UIH Channel=12 UID ,14,0.005102,normal
OBEX,Rcvd OBEX fragment,1004,0.004956,normal
OBEX,Rcvd OBEX fragment,1004,0.00373,normal
OBEX,Rcvd OBEX fragment,1004,0.000897,normal
HCI_EVT,Rcvd Number of Completed Packets,8,0.000893,normal
OBEX,Rcvd OBEX fragment,1004,0.006941,normal
OBEX,Rcvd OBEX fragment,1004,0.003816,normal
RFCOMM,Sent UIH Channel=12 UID ,14,0.004843,normal
OBEX,Rcvd OBEX fragment,1004,0.002795,normal
OBEX,Rcvd OBEX fragment,1004,0.000923,normal
OBEX,Rcvd OBEX fragment,1004,0.002611,normal
OBEX,Rcvd OBEX fragment,1004,0.003762,normal
OBEX,Rcvd OBEX fragment,1004,0.00873,normal
OBEX,Rcvd OBEX fragment,1004,0.003765,normal
RFCOMM,Sent UIH Channel=12 UID ,14,0.004368,normal
OBEX,Rcvd OBEX fragment,1004,0.002213,normal
OBEX,Rcvd OBEX fragment,1004,0.000912,normal
OBEX,Rcvd OBEX fragment,1004,0.003788,normal
HCI_EVT,Rcvd Number of Completed Packets,8,0.000968,normal
OBEX,Rcvd OBEX fragment,1004,0.002749,normal
OBEX,Rcvd OBEX fragment,1004,0.008744,normal
RFCOMM,Sent UIH Channel=12 UID ,14,0.004691,normal
OBEX,Rcvd OBEX fragment,1004,0.002432,normal
OBEX,Rcvd OBEX fragment,1004,0.002334,normal
OBEX,Rcvd OBEX fragment,1004,0.07304,normal
OBEX,Rcvd OBEX fragment,1004,0.04746,normal
OBEX,Rcvd OBEX fragment,1004,0.003702,normal
RFCOMM,Sent UIH Channel=12 UID ,14,0.005781,normal
OBEX,Sent Continue,21,0.016388,normal
HCI_EVT,Rcvd Number of Completed Packets,8,0.007651,normal
OBEX,Rcvd OBEX fragment,1004,0.036165,normal
OBEX,Rcvd OBEX fragment,1004,0.004947,normal
OBEX,Rcvd OBEX fragment,1004,0.0038,normal
OBEX,Rcvd OBEX fragment,1004,0.003696,normal
OBEX,Rcvd OBEX fragment,1004,0.003746,normal
RFCOMM,Sent UIH Channel=12 UID ,14,0.004679,normal
OBEX,Rcvd OBEX fragment,1004,0.004941,normal
OBEX,Rcvd OBEX fragment,1004,0.00159,normal
OBEX,Rcvd OBEX fragment,1004,0.002887,normal
HCI_EVT,Rcvd Number of Completed Packets,8,0.001263,normal
OBEX,Rcvd OBEX fragment,1004,0.017483,normal
OBEX,Rcvd OBEX fragment,1004,0.00375,normal
RFCOMM,Sent UIH Channel=12 UID ,14,0.004499,normal
OBEX,Rcvd OBEX fragment,1004,0.001123,normal
OBEX,Rcvd OBEX fragment,1004,0.003721,normal
OBEX,Rcvd OBEX fragment,1004,0.008756,normal
RFCOMM,Sent UIH Channel=12 UID ,14,0.005859,normal
OBEX,Rcvd OBEX fragment,1004,0.002981,normal
OBEX,Rcvd OBEX fragment,1004,0.001771,normal
OBEX,Rcvd OBEX fragment,1004,0.000878,normal
OBEX,Rcvd OBEX fragment,1004,0.003639,normal
OBEX,Rcvd OBEX fragment,1004,0.003714,normal
RFCOMM,Sent UIH Channel=12 UID ,14,0.0047,normal
OBEX,Rcvd OBEX fragment,1004,0.002678,normal
OBEX,Rcvd OBEX fragment,1004,0.000993,normal
OBEX,Rcvd OBEX fragment,1004,0.002868,normal
OBEX,Rcvd OBEX fragment,1004,0.008749,normal
OBEX,Rcvd OBEX fragment,1004,0.003752,normal
RFCOMM,Sent UIH Channel=12 UID ,14,0.004498,normal
OBEX,Rcvd OBEX fragment,1004,0.002403,normal
OBEX,Rcvd OBEX fragment,1004,0.003293,normal
HCI_EVT,Rcvd Number of Completed Packets,8,0.000862,normal
OBEX,Rcvd OBEX fragment,1004,0.002848,normal
RFCOMM,Sent UIH Channel=12 UID ,14,0.004259,normal
OBEX,Rcvd OBEX fragment,1004,0.002384,normal
OBEX,Rcvd OBEX fragment,1004,0.001264,normal
OBEX,Rcvd OBEX fragment,1004,0.003339,normal
OBEX,Rcvd OBEX fragment,1004,0.003799,normal
OBEX,Rcvd OBEX fragment,1004,0.0077,normal
OBEX,Rcvd OBEX fragment,1004,0.003599,normal
RFCOMM,Sent UIH Channel=12 UID ,14,0.004367,normal
OBEX,Rcvd OBEX fragment,1004,0.002365,normal
OBEX,Rcvd OBEX fragment,1004,0.000826,normal
OBEX,Rcvd OBEX fragment,1004,0.003605,normal
OBEX,Rcvd OBEX fragment,1004,0.002892,normal
OBEX,Rcvd OBEX fragment,1004,0.004995,normal
OBEX,Rcvd OBEX fragment,1004,0.005445,normal
OBEX,Rcvd OBEX fragment,1004,0.002297,normal
OBEX,Rcvd OBEX fragment,1004,0.000863,normal
OBEX,Rcvd OBEX fragment,1004,0.002089,normal
OBEX,Rcvd OBEX fragment,1004,0.003818,normal
OBEX,Rcvd OBEX fragment,1004,0.008262,normal
RFCOMM,Sent UIH Channel=12 UID ,14,0.004958,normal
OBEX,Rcvd OBEX fragment,1004,0.002396,normal
OBEX,Rcvd OBEX fragment,1004,0.001016,normal
OBEX,Rcvd OBEX fragment,1004,0.009007,normal
RFCOMM,Sent UIH Channel=12 UID ,14,0.004524,normal
OBEX,Rcvd OBEX fragment,1004,0.002376,normal
OBEX,Rcvd OBEX fragment,1004,0.000932,normal
OBEX,Rcvd OBEX fragment,1004,0.003801,normal
OBEX,Rcvd OBEX fragment,1004,0.008664,normal
OBEX,Rcvd Put continue,104,0.000914,normal
HCI_EVT,Rcvd Number of Completed Packets,8,0.004575,normal
OBEX,Sent Continue,21,0.013246,normal
OBEX,Rcvd OBEX fragment,1004,0.049144,normal
OBEX,Rcvd OBEX fragment,1004,0.003763,normal
OBEX,Rcvd OBEX fragment,1004,0.003812,normal
RFCOMM,Sent UIH Channel=12 UID ,14,0.004814,normal
OBEX,Rcvd OBEX fragment,1004,0.002499,normal
OBEX,Rcvd OBEX fragment,1004,0.000996,normal
OBEX,Rcvd OBEX fragment,1004,0.00289,normal
OBEX,Rcvd OBEX fragment,1004,0.009332,normal
RFCOMM,Sent UIH Channel=12 UID ,14,0.005057,normal
OBEX,Rcvd OBEX fragment,1004,0.002243,normal
OBEX,Rcvd OBEX fragment,1004,0.000902,normal
OBEX,Rcvd OBEX fragment,1004,0.004667,normal
OBEX,Rcvd OBEX fragment,1004,0.001961,normal
OBEX,Rcvd OBEX fragment,1004,0.008751,normal
RFCOMM,Sent UIH Channel=12 UID ,14,0.004206,normal
OBEX,Rcvd OBEX fragment,1004,0.002428,normal
OBEX,Rcvd OBEX fragment,1004,0.003124,normal
OBEX,Rcvd OBEX fragment,1004,0.002711,normal
OBEX,Rcvd OBEX fragment,1004,0.005004,normal
OBEX,Rcvd OBEX fragment,1004,0.003916,normal
RFCOMM,Sent UIH Channel=12 UID ,14,0.004395,normal
OBEX,Rcvd OBEX fragment,1004,0.002294,normal
OBEX,Rcvd OBEX fragment,1004,0.001134,normal
OBEX,Rcvd OBEX fragment,1004,0.003264,normal
OBEX,Rcvd OBEX fragment,1004,0.011205,normal
LMP,LMP_set_AFH,64,0.001317,normal
RFCOMM,Sent UIH Channel=12 UID ,14,0.004768,normal
OBEX,Rcvd OBEX fragment,1004,0.002932,normal
OBEX,Rcvd OBEX fragment,1004,0.000983,normal
OBEX,Rcvd OBEX fragment,1004,0.00257,normal
HCI_EVT,Rcvd Number of Completed Packets,8,0.000818,normal
OBEX,Rcvd OBEX fragment,1004,0.007948,normal
OBEX,Rcvd OBEX fragment,1004,0.003728,normal
RFCOMM,Sent UIH Channel=12 UID ,14,0.004345,normal
OBEX,Rcvd OBEX fragment,1004,0.002278,normal
OBEX,Rcvd OBEX fragment,1004,0.0036,normal
OBEX,Rcvd OBEX fragment,1004,0.00377,normal
OBEX,Rcvd OBEX fragment,1004,0.004968,normal
RFCOMM,Sent UIH Channel=12 UID ,14,0.007013,normal
OBEX,Rcvd OBEX fragment,1004,0.0029,normal
OBEX,Rcvd OBEX fragment,1004,0.000809,normal
OBEX,Rcvd OBEX fragment,1004,0.001042,normal
OBEX,Rcvd OBEX fragment,1004,0.003252,normal
OBEX,Rcvd OBEX fragment,1004,0.00781,normal
RFCOMM,Sent UIH Channel=12 UID ,14,0.004223,normal
OBEX,Rcvd OBEX fragment,1004,0.002332,normal
OBEX,Rcvd OBEX fragment,1004,0.003705,normal
OBEX,Rcvd OBEX fragment,1004,0.005006,normal
OBEX,Rcvd OBEX fragment,1004,0.004016,normal
RFCOMM,Sent UIH Channel=12 UID ,14,0.00443,normal
OBEX,Rcvd OBEX fragment,1004,0.002419,normal
OBEX,Rcvd OBEX fragment,1004,0.00079,normal
OBEX,Rcvd OBEX fragment,1004,0.004085,normal
OBEX,Rcvd OBEX fragment,1004,0.007109,normal
OBEX,Rcvd OBEX fragment,1004,0.003854,normal
RFCOMM,Sent UIH Channel=12 UID ,14,0.004131,normal
OBEX,Rcvd OBEX fragment,1004,0.002053,normal
OBEX,Rcvd OBEX fragment,1004,0.001189,normal
OBEX,Rcvd OBEX fragment,1004,0.003729,normal
OBEX,Rcvd Put continue,104,0.000849,normal
RFCOMM,Sent UIH Channel=12 UID ,14,0.004013,normal
HCI_EVT,Rcvd Number of Completed Packets,8,0.005282,normal
OBEX,Sent Continue,21,0.015907,normal
OBEX,Rcvd OBEX fragment,1004,0.043989,normal
OBEX,Rcvd OBEX fragment,1004,0.003761,normal
OBEX,Rcvd OBEX fragment,1004,0.00374,normal
RFCOMM,Sent UIH Channel=12 UID ,14,0.003739,normal
OBEX,Rcvd OBEX fragment,1004,0.002015,normal
OBEX,Rcvd OBEX fragment,1004,0.001746,normal
HCI_EVT,Rcvd Number of Completed Packets,8,0.000896,normal
OBEX,Rcvd OBEX fragment,1004,0.002827,normal
OBEX,Rcvd OBEX fragment,1004,0.005001,normal
OBEX,Rcvd OBEX fragment,1004,0.003751,normal
RFCOMM,Sent UIH Channel=12 UID ,14,0.00373,normal
OBEX,Rcvd OBEX fragment,1004,0.001965,normal
OBEX,Rcvd OBEX fragment,1004,0.001862,normal
OBEX,Rcvd OBEX fragment,1004,0.003699,normal
OBEX,Rcvd OBEX fragment,1004,0.005023,normal
OBEX,Rcvd OBEX fragment,1004,0.003725,normal
RFCOMM,Sent UIH Channel=12 UID ,14,0.003818,normal
OBEX,Rcvd OBEX fragment,1004,0.002064,normal
OBEX,Rcvd OBEX fragment,1004,0.001629,normal
OBEX,Rcvd OBEX fragment,1004,0.00262,normal
OBEX,Rcvd OBEX fragment,1004,0.029058,normal
OBEX,Rcvd OBEX fragment,1004,0.003453,normal
RFCOMM,Sent UIH Channel=12 UID ,14,0.003949,normal
OBEX,Rcvd OBEX fragment,1004,0.002137,normal
OBEX,Rcvd OBEX fragment,1004,0.001409,normal
OBEX,Rcvd OBEX fragment,1004,0.003771,normal
OBEX,Rcvd OBEX fragment,1004,0.011239,normal
RFCOMM,Sent UIH Channel=12 UID ,14,0.00372,normal
OBEX,Rcvd OBEX fragment,1004,0.003357,normal
OBEX,Rcvd OBEX fragment,1004,0.003876,normal
HCI_EVT,Rcvd Number of Completed Packets,8,0.000833,normal
OBEX,Rcvd OBEX fragment,1004,0.007844,normal
RFCOMM,Sent UIH Channel=12 UID ,14,0.004278,normal
OBEX,Rcvd OBEX fragment,1004,0.002885,normal
OBEX,Rcvd OBEX fragment,1004,0.001593,normal
OBEX,Rcvd OBEX fragment,1004,0.002504,normal
OBEX,Rcvd OBEX fragment,1004,0.003992,normal
OBEX,Rcvd OBEX fragment,1004,0.009762,normal
OBEX,Rcvd OBEX fragment,1004,0.003732,normal
RFCOMM,Sent UIH Channel=12 UID ,14,0.004423,normal
OBEX,Rcvd OBEX fragment,1004,0.002267,normal
OBEX,Rcvd OBEX fragment,1004,0.000886,normal
OBEX,Rcvd OBEX fragment,1004,0.003695,normal
HCI_EVT,Rcvd Number of Completed Packets,8,0.000832,normal
OBEX,Rcvd OBEX fragment,1004,0.003709,normal
RFCOMM,Sent UIH Channel=12 UID ,14,0.00418,normal
OBEX,Rcvd OBEX fragment,1004,0.002307,normal
OBEX,Rcvd OBEX fragment,1004,0.001382,normal
OBEX,Rcvd OBEX fragment,1004,0.003387,normal
OBEX,Rcvd OBEX fragment,1004,0.00625,normal
OBEX,Rcvd OBEX fragment,1004,0.003731,normal
RFCOMM,Sent UIH Channel=12 UID ,14,0.004139,normal
OBEX,Rcvd OBEX fragment,1004,0.002227,normal
OBEX,Rcvd OBEX fragment,1004,0.002454,normal
OBEX,Rcvd OBEX fragment,1004,0.002519,normal
HCI_EVT,Rcvd Number of Completed Packets,8,0.000784,normal
OBEX,Rcvd OBEX fragment,1004,0.0028770000000000002,normal
OBEX,Rcvd OBEX fragment,1004,0.005047,normal
RFCOMM,Sent UIH Channel=12 UID ,14,0.005777,normal
OBEX,Rcvd OBEX fragment,1004,0.001003,normal
OBEX,Rcvd OBEX fragment,1004,0.00127,normal
OBEX,Rcvd OBEX fragment,1004,0.003638,normal
OBEX,Rcvd OBEX fragment,1004,0.008795,normal
OBEX,Rcvd Put continue,104,0.001193,normal
RFCOMM,Sent UIH Channel=12 UID ,14,0.005251,normal
HCI_EVT,Rcvd Number of Completed Packets,8,0.005878,normal
OBEX,Rcvd OBEX fragment,1004,0.109379,normal
OBEX,Rcvd OBEX fragment,1004,0.004047,normal
OBEX,Rcvd OBEX fragment,1004,0.003445,normal
OBEX,Rcvd OBEX fragment,1004,0.010521,normal
HCI_EVT,Rcvd Number of Completed Packets,8,0.000955,normal
OBEX,Rcvd OBEX fragment,1004,0.00379,normal
OBEX,Rcvd OBEX fragment,1004,0.003692,normal
OBEX,Rcvd OBEX fragment,1004,0.002353,normal
OBEX,Rcvd OBEX fragment,1004,0.000955,normal
OBEX,Rcvd OBEX fragment,1004,0.005672,normal
OBEX,Rcvd OBEX fragment,1004,0.004585,normal
RFCOMM,Sent UIH Channel=12 UID ,14,0.004607,normal
OBEX,Rcvd OBEX fragment,1004,0.002529,normal
OBEX,Rcvd OBEX fragment,1004,0.000973,normal
OBEX,Rcvd OBEX fragment,1004,0.003098,normal
HCI_EVT,Rcvd Number of Completed Packets,8,0.000825,normal
OBEX,Rcvd OBEX fragment,1004,0.007913,normal
OBEX,Rcvd OBEX fragment,1004,0.003793,normal
RFCOMM,Sent UIH Channel=12 UID ,14,0.004268,normal
OBEX,Rcvd OBEX fragment,1004,0.002488,normal
OBEX,Rcvd OBEX fragment,1004,0.002438,normal
OBEX,Rcvd OBEX fragment,1004,0.002011,normal
OBEX,Rcvd OBEX fragment,1004,0.004996,normal
OBEX,Rcvd OBEX fragment,1004,0.004291,normal
RFCOMM,Sent UIH Channel=12 UID ,14,0.004439,normal
OBEX,Rcvd OBEX fragment,1004,0.003191,normal
